"","keyid","title","start","end","language","country","duration","tooltip","l_color"
"1447","verordnungs","Verordnungs-Blatt des Kreishauptmanns Pernau : Amtlicher Teil der Pernauschen Zeitung","1918-06-13","1918-11-12","Estonian","Estonia",0.416438356164384,"Verordnungs-Blatt des Kreishauptmanns Pernau : Amtlicher Teil der Pernauschen Zeitung<br>From <b>1918-06-13</b> to <b>1918-11-12</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1448","vestidnja","Вести дня : с приложением газеты ""Сегодня"" [Рига]","1926-10-01","1940-06-22","Russian","Estonia",13.7342465753425,"Вести дня : с приложением газеты ""Сегодня"" [Рига]<br>From <b>1926-10-01</b> to <b>1940-06-22</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1449","vestniksevernoiarmii","Вестник Северной армии","1919-06-29","1919-12-07","Russian","Estonia",0.441095890410959,"Вестник Северной армии<br>From <b>1919-06-29</b> to <b>1919-12-07</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1450","vestniktartu","Вестник Тарту","2017-04-13","2022-02-25","Russian","Estonia",4.87397260273973,"Вестник Тарту<br>From <b>2017-04-13</b> to <b>2022-02-25</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1451","videvik","Videvik","2004-05-13","2013-08-29","Estonian","Estonia",9.3013698630137,"Videvik<br>From <b>2004-05-13</b> to <b>2013-08-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1452","vigalasonumid","Vigala Sõnumid","2010-02-01","2017-12-01","Estonian","Estonia",7.83561643835616,"Vigala Sõnumid<br>From <b>2010-02-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1453","vihulateataja","Vihula Teataja : Vihula Ühinenud Põllumeeste ja Väikemaapidajate Kogu häälekandja","1934-01-04","1934-05-18","Estonian","Estonia",0.367123287671233,"Vihula Teataja : Vihula Ühinenud Põllumeeste ja Väikemaapidajate Kogu häälekandja<br>From <b>1934-01-04</b> to <b>1934-05-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1454","vihulavalla","Vihula Valla Leht","2011-04-01","2017-08-01","Estonian","Estonia",6.33972602739726,"Vihula Valla Leht<br>From <b>2011-04-01</b> to <b>2017-08-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1455","viimsiteataja","Viimsi Teataja","2014-01-10","2022-02-26","Estonian","Estonia",8.13424657534247,"Viimsi Teataja<br>From <b>2014-01-10</b> to <b>2022-02-26</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1456","viiratsivalla","Viiratsi Valla Kuukiri","2003-01-01","2013-09-01","Estonian","Estonia",10.6739726027397,"Viiratsi Valla Kuukiri<br>From <b>2003-01-01</b> to <b>2013-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1457","viljandijaani","Viljandi Jaani Kiriku Aja Leht","2017-02-01","2020-12-01","Estonian","Estonia",3.83287671232877,"Viljandi Jaani Kiriku Aja Leht<br>From <b>2017-02-01</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1458","viljandilinna","Viljandi : Viljandi Linnavalitsuse ajaleht","2013-01-21","2022-03-21","Estonian","Estonia",9.16712328767123,"Viljandi : Viljandi Linnavalitsuse ajaleht<br>From <b>2013-01-21</b> to <b>2022-03-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1459","viljandipostimees","Viljandi Postimees","1926-04-26","1927-02-07","Estonian","Estonia",0.786301369863014,"Viljandi Postimees<br>From <b>1926-04-26</b> to <b>1927-02-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1460","viljanditeataja","Viljandi Teataja","1909-12-21","1913-12-31","Estonian","Estonia",4.03013698630137,"Viljandi Teataja<br>From <b>1909-12-21</b> to <b>1913-12-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1461","viljanditeatajaorik","Viljandi Teataja","1918-04-26","1918-08-30","Estonian","Estonia",0.345205479452055,"Viljandi Teataja<br>From <b>1918-04-26</b> to <b>1918-08-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1462","viljandiuudised","Viljandi Uudised : erapooletu nädalaleht","1927-01-29","1929-06-08","Estonian","Estonia",2.35890410958904,"Viljandi Uudised : erapooletu nädalaleht<br>From <b>1927-01-29</b> to <b>1929-06-08</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1463","viljandivalla","Viljandi Valla Teataja.","2018-01-15","2022-02-15","Estonian","Estonia",4.08767123287671,"Viljandi Valla Teataja.<br>From <b>2018-01-15</b> to <b>2022-02-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1464","virmalisedmeiemaali","Virmalised : ""Meie Maa"" eralisa","1928-01-28","1928-06-23","Estonian","Estonia",0.402739726027397,"Virmalised : ""Meie Maa"" eralisa<br>From <b>1928-01-28</b> to <b>1928-06-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1465","viruhaal","Viru Hääl","1932-11-26","1933-11-12","Estonian","Estonia",0.961643835616438,"Viru Hääl<br>From <b>1932-11-26</b> to <b>1933-11-12</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1466","virulane","Virulane","1924-12-24","1934-02-13","Estonian","Estonia",9.14520547945206,"Virulane<br>From <b>1924-12-24</b> to <b>1934-02-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1467","virumaaleht","Viru Maaleht : põllumeeste, asunike ja väikemaapidajate häälekandja","1933-10-03","1935-03-18","Estonian","Estonia",1.45479452054795,"Viru Maaleht : põllumeeste, asunike ja väikemaapidajate häälekandja<br>From <b>1933-10-03</b> to <b>1935-03-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1468","virumaateataja","Virumaa Teataja","2007-06-13","2022-03-23","Estonian","Estonia",14.786301369863,"Virumaa Teataja<br>From <b>2007-06-13</b> to <b>2022-03-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1469","virumaavana","Virumaa Teataja","1925-11-17","1944-09-09","Estonian","Estonia",18.8246575342466,"Virumaa Teataja<br>From <b>1925-11-17</b> to <b>1944-09-09</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1470","virunigula","Viru-Nigula Teataja","2015-01-01","2016-12-01","Estonian","Estonia",1.91780821917808,"Viru-Nigula Teataja<br>From <b>2015-01-01</b> to <b>2016-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1471","virunigulavalla","Viru-Nigula Valla Teataja","2017-10-01","2022-02-01","Estonian","Estonia",4.33972602739726,"Viru-Nigula Valla Teataja<br>From <b>2017-10-01</b> to <b>2022-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1472","virunigulavallarus","Вестник Волости Виру-Нигула","2017-12-01","2022-02-01","Russian","Estonia",4.17260273972603,"Вестник Волости Виру-Нигула<br>From <b>2017-12-01</b> to <b>2022-02-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1473","virurakverepyhapaev","Viru Rakvere Pühapäev","1933-10-15","1933-11-05","Estonian","Estonia",0.0575342465753425,"Viru Rakvere Pühapäev<br>From <b>1933-10-15</b> to <b>1933-11-05</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1474","virusona","Viru Sõna :","1950-01-05","1950-11-04","Estonian","Estonia",0.83013698630137,"Viru Sõna :<br>From <b>1950-01-05</b> to <b>1950-11-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1475","viruteater","Viru Teater : [ajaleht]","1929-04-01","1940-02-01","Estonian","Estonia",10.8438356164384,"Viru Teater : [ajaleht]<br>From <b>1929-04-01</b> to <b>1940-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1476","vitsakimpsakalali","Vitsakimp : ""Sakala"" lisa","1909-02-02","1909-03-23","Estonian","Estonia",0.134246575342466,"Vitsakimp : ""Sakala"" lisa<br>From <b>1909-02-02</b> to <b>1909-03-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1477","vkusziznidv","Вкус Жизни","2014-01-08","2016-12-21","Russian","Estonia",2.95342465753425,"Вкус Жизни<br>From <b>2014-01-08</b> to <b>2016-12-21</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1478","vmaarjaomale","V.-Maarja Omaleht","1933-04-10","1933-05-27","Estonian","Estonia",0.128767123287671,"V.-Maarja Omaleht<br>From <b>1933-04-10</b> to <b>1933-05-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1479","vohkehra","Voh 2.0 : Kehra kooli hääl!","2016-02-15","2020-11-15","Estonian","Estonia",4.75342465753425,"Voh 2.0 : Kehra kooli hääl!<br>From <b>2016-02-15</b> to <b>2020-11-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1480","vohmalinna","Võhma Linnaleht","2014-01-01","2017-08-28","Estonian","Estonia",3.65753424657534,"Võhma Linnaleht<br>From <b>2014-01-01</b> to <b>2017-08-28</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1481","voitleja","Võitleja = The Combatant : ülemaailmne Eesti sõjameeste ja vabadusvõitlejate häälekandja","1952-07-01","2010-10-01","Estonian","Canada",58.2904109589041,"Võitleja = The Combatant : ülemaailmne Eesti sõjameeste ja vabadusvõitlejate häälekandja<br>From <b>1952-07-01</b> to <b>2010-10-01</b><br>issued in <b>Canada</b> in <b>Estonian</b> language</br>","#899DA4"
"1482","voitlejanarva","Võitleja : Narva Eesti Karskuse Seltsi Toimendused","1891-08-08","1891-08-27","Estonian","Estonia",0.0520547945205479,"Võitleja : Narva Eesti Karskuse Seltsi Toimendused<br>From <b>1891-08-08</b> to <b>1891-08-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1483","voitlejaparnu","Võitleja","1905-12-17","1905-12-23","Estonian","Estonia",0.0164383561643836,"Võitleja<br>From <b>1905-12-17</b> to <b>1905-12-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1484","voitlejapiiskar","Võitleja : Eesti Sotsial[istide] Revolutsionäride Partei Pärnu Organisatsioni häälekandja","1918-01-12","1918-01-19","Estonian","Estonia",0.0191780821917808,"Võitleja : Eesti Sotsial[istide] Revolutsionäride Partei Pärnu Organisatsioni häälekandja<br>From <b>1918-01-12</b> to <b>1918-01-19</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1485","voitlevsona","Võitlev Sõna :","1956-06-23","1971-12-30","Estonian","Estonia",15.5287671232877,"Võitlev Sõna :<br>From <b>1956-06-23</b> to <b>1971-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1486","voitlus","Võitlus : Eesti Vabadussõjalaste Keskliidu häälekandja","1931-05-01","1934-03-13","Estonian","Estonia",2.86849315068493,"Võitlus : Eesti Vabadussõjalaste Keskliidu häälekandja<br>From <b>1931-05-01</b> to <b>1934-03-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1487","voitluseaeg","Võitluse Aeg : ametiühingute häälekandja","1931-05-20","1932-08-13","Estonian","Estonia",1.23561643835616,"Võitluse Aeg : ametiühingute häälekandja<br>From <b>1931-05-20</b> to <b>1932-08-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1488","voitluselipp","Võitluse Lipp : pahempoolsete tööliste ja kehvikute häälekandja","1933-05-27","1933-11-18","Estonian","Estonia",0.47945205479452,"Võitluse Lipp : pahempoolsete tööliste ja kehvikute häälekandja<br>From <b>1933-05-27</b> to <b>1933-11-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1489","voitlusrinne","Võitlusrinne : töölisnoorsoo häälekandja","1933-05-01","1933-05-18","Estonian","Estonia",0.0465753424657534,"Võitlusrinne : töölisnoorsoo häälekandja<br>From <b>1933-05-01</b> to <b>1933-05-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1490","voitlussots","Võitlus : Eesti Sotsialistide-Revolutsionääride Partei häälekandja","1918-01-18","1919-08-04","Estonian","Estonia",1.54246575342466,"Võitlus : Eesti Sotsialistide-Revolutsionääride Partei häälekandja<br>From <b>1918-01-18</b> to <b>1919-08-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1491","vonnuvalla","Võnnu Valla Infoleht","2014-03-01","2017-08-25","Estonian","Estonia",3.48767123287671,"Võnnu Valla Infoleht<br>From <b>2014-03-01</b> to <b>2017-08-25</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1492","vooremaa","Vooremaa","2007-05-10","2022-01-07","Estonian","Estonia",14.6739726027397,"Vooremaa<br>From <b>2007-05-10</b> to <b>2022-01-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1493","vormsiormso","Vormsi = Ormsö","2013-08-01","2020-07-01","Estonian","Estonia",6.92054794520548,"Vormsi = Ormsö<br>From <b>2013-08-01</b> to <b>2020-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1494","vorulinna","Võru Linna Leht","2014-02-01","2022-02-01","Estonian","Estonia",8.0054794520548,"Võru Linna Leht<br>From <b>2014-02-01</b> to <b>2022-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1495","vorulinnajakreisi","Võru linna ja kreisi töörahva Täidesaatva Komitee Teataja","1918-12-19","1919-01-11","Estonian","Estonia",0.063013698630137,"Võru linna ja kreisi töörahva Täidesaatva Komitee Teataja<br>From <b>1918-12-19</b> to <b>1919-01-11</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1496","vorumaa","Võrumaa","1922-03-13","1923-12-31","Estonian","Estonia",1.8027397260274,"Võrumaa<br>From <b>1922-03-13</b> to <b>1923-12-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1497","vorumaaelu","Võrumaa Elu","1925-12-24","1926-10-30","Estonian","Estonia",0.849315068493151,"Võrumaa Elu<br>From <b>1925-12-24</b> to <b>1926-10-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1498","vorumaaleht","Võru Maaleht : Ühinenud põllumeeste ja väikemaapidajate häälekandja","1933-10-05","1935-03-18","Estonian","Estonia",1.44931506849315,"Võru Maaleht : Ühinenud põllumeeste ja väikemaapidajate häälekandja<br>From <b>1933-10-05</b> to <b>1935-03-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1499","vorumaatalu","Võrumaa Talupidajate Liidu Infoleht","2017-06-15","2020-12-01","Estonian","Estonia",3.46575342465753,"Võrumaa Talupidajate Liidu Infoleht<br>From <b>2017-06-15</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1500","vorumaateataja","Wõrumaa Teataja","2008-01-03","2022-03-10","Estonian","Estonia",14.1917808219178,"Wõrumaa Teataja<br>From <b>2008-01-03</b> to <b>2022-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1501","vorumaateatajaew","Võrumaa Teataja","1941-07-14","1944-08-10","Estonian","Estonia",3.07671232876712,"Võrumaa Teataja<br>From <b>1941-07-14</b> to <b>1944-08-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1502","vorumaatulevik","Wõrumaa Tulewik","1934-02-17","1934-03-10","Estonian","Estonia",0.0575342465753425,"Wõrumaa Tulewik<br>From <b>1934-02-17</b> to <b>1934-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1503","voruvalla","Võru Valla Teataja","2014-03-01","2022-02-10","Estonian","Estonia",7.95342465753425,"Võru Valla Teataja<br>From <b>2014-03-01</b> to <b>2022-02-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1504","vtfolk","Viru Folk ... : folgileht : [ajalehe Virumaa Teataja lisa]","2016-08-05","2019-08-02","Estonian","Estonia",2.99178082191781,"Viru Folk ... : folgileht : [ajalehe Virumaa Teataja lisa]<br>From <b>2016-08-05</b> to <b>2019-08-02</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1505","wabaeestinooreestlaste","Waba Eesti : nooreestlaste häälekandja","1933-08-27","1933-11-05","Estonian","Estonia",0.191780821917808,"Waba Eesti : nooreestlaste häälekandja<br>From <b>1933-08-27</b> to <b>1933-11-05</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1506","wabamaa","Waba Maa","1918-12-05","1938-03-04","Estonian","Estonia",19.2575342465753,"Waba Maa<br>From <b>1918-12-05</b> to <b>1938-03-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1507","walgus","Walgus : Majesteedi Aleksandri II Nikolajevitshi XXV aasta juubeli mälestuseks priiannete kapitaaliga asutav Eesti rahva ajaleht","1880-12-02","1906-12-30","Estonian","Estonia",26.0904109589041,"Walgus : Majesteedi Aleksandri II Nikolajevitshi XXV aasta juubeli mälestuseks priiannete kapitaaliga asutav Eesti rahva ajaleht<br>From <b>1880-12-02</b> to <b>1906-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1508","walguselisa","""Walguse"" lisaleht","1880-12-02","1906-12-30","Estonian","Estonia",26.0904109589041,"""Walguse"" lisaleht<br>From <b>1880-12-02</b> to <b>1906-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1509","walgusepolluteadlile","""Walguse"" põlluteadusline lisaleht","1895-01-24","1903-02-04","Estonian","Estonia",8.03287671232877,"""Walguse"" põlluteadusline lisaleht<br>From <b>1895-01-24</b> to <b>1903-02-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1510","walkscheranzeiger","Walkscher Anzeiger","1902-01-12","1903-12-13","German","Estonia",1.91780821917808,"Walkscher Anzeiger<br>From <b>1902-01-12</b> to <b>1903-12-13</b><br>issued in <b>Estonia</b> in <b>German</b> language</br>","#446455"
"1511","wandrakaja","Wändra Kaja","1913-12-22","1914-07-27","Estonian","Estonia",0.594520547945205,"Wändra Kaja<br>From <b>1913-12-22</b> to <b>1914-07-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1512","weneriigi","Wene riigi politilised erakonnad","1906-11-29","1907-02-01","Estonian","Estonia",0.175342465753425,"Wene riigi politilised erakonnad<br>From <b>1906-11-29</b> to <b>1907-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1513","westpost","Westpost : Jakob Westholmi Gümnaasium","2017-03-15","2017-12-15","Estonian","Estonia",0.753424657534247,"Westpost : Jakob Westholmi Gümnaasium<br>From <b>2017-03-15</b> to <b>2017-12-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1514","wirmalinepeterburi","Wirmaline : St. Peeterburi Eesti ajaleht","1887-01-03","1898-11-04","Estonian","Estonia",11.8438356164384,"Wirmaline : St. Peeterburi Eesti ajaleht<br>From <b>1887-01-03</b> to <b>1898-11-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1515","wirmalisejutuli","Wirmalise Jutulisa","1898-01-20","1898-04-26","Estonian","Estonia",0.263013698630137,"Wirmalise Jutulisa<br>From <b>1898-01-20</b> to <b>1898-04-26</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1516","wirmaliseli","Wirmalise lisa","1889-02-11","1897-12-30","Estonian","Estonia",8.88767123287671,"Wirmalise lisa<br>From <b>1889-02-11</b> to <b>1897-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
